,rec,lig,pocket_change,backbone_change
1593,1BSJ,1G27,0.6232706387730991,0.25527667699612216
1594,1BSJ,3K6L,0.6995998400301509,0.38628454538073254
1595,1BSJ,1ICJ,0.664584832809176,0.47756914233887243
1596,1BSJ,1G2A,0.6001886453441118,0.318637966736787
1597,1BSJ,2AI8,0.3953672452552047,0.3545107292351755
1598,1BSK,1G27,0.6322121499399123,0.27010683071703473
1599,1BSK,3K6L,0.7007810839767115,0.4057227090842534
1600,1BSK,1ICJ,0.671271764502412,0.4925258513882433
1601,1BSK,1G2A,0.6141654663036664,0.3285791088447817
1602,1BSK,2AI8,0.40837936639422867,0.37439093395616735
1603,1BSZ,1G27,0.5583012774978181,0.4056510815959948
1604,1BSZ,3K6L,0.879563088853055,0.5946396158407806
1605,1BSZ,1BSK,0.47021002816638763,0.4346081248920947
1606,1BSZ,1G2A,0.7452467660232018,0.3844923059481601
1607,1BSZ,2AI8,0.22250168538687481,0.20286237417801994
1608,3K6L,1G27,1.2632482478921037,0.7748442072149371
1609,3K6L,1ICJ,2.3616329052515064,1.3782147268598353
1610,3K6L,1BSK,1.2426766111905387,0.8239322787705312
1611,3K6L,1G2A,1.231419758742819,0.7719677778249542
1612,3K6L,2AI8,0.4854125583994008,0.5143770157051272
1613,1ICJ,1G27,0.6211499678891527,0.3741725315056323
1614,1ICJ,3K6L,0.8390304942090996,0.567045118722192
1615,1ICJ,1BSK,0.6583100175509414,0.46312583437068
1616,1ICJ,1G2A,0.6928540343184031,0.3555419481904719
1617,1ICJ,2AI8,0.17991582393915204,0.14546624547099873
1618,1G2A,1G27,0.680750312487484,0.2005712296961318
1619,1G2A,3K6L,0.6679375895466668,0.47028608314514175
1620,1G2A,1ICJ,0.7705106798041854,0.3072509153769931
1621,1G2A,1BSK,0.4278731351149389,0.2752042216906639
1622,1G2A,2AI8,0.21069622682905345,0.2014720824332738
1623,1G27,3K6L,0.6168782926615183,0.36623239434362687
1624,1G27,1ICJ,0.8392193908904342,0.3809211204435905
1625,1G27,1BSK,0.6687836668334958,0.2997583875541969
1626,1G27,1G2A,0.670101744383707,0.1969124170792696
1627,1G27,2AI8,0.32040258240971553,0.32818374644179266
1628,3G0D,3OPM,0.25388217880403846,0.23851834311012604
1629,1TKR,4LKO,0.38556301689866446,0.21854518983496296
1630,1TKR,5I7U,0.6713395136399001,0.36039908434955936
1631,6B1O,4JH0,0.35810520498568293,0.3083774067599632
1632,6B1O,4A5S,0.7729807700281636,0.35471086817293834
1633,5KBY,4J3J,0.93159555997027,0.2554334007568744
1634,2ONC,3NOX,0.8449069657790248,0.2872194283122219
1635,2ONC,5KBY,0.5270325251905197,0.15320066724542697
1636,4LKO,3G0C,1.027655885001165,0.23074348431874597
1637,3D4L,2OLE,0.19039312400049185,0.14996486768060427
1638,3D4L,3CCC,1.2385714553468443,0.38607234703207766
1639,6B1E,5T4E,0.6363544930432457,0.19575948962381762
1640,3G0G,2AJL,0.9537160744421532,0.31067406554136384
1641,3G0G,1RWQ,0.9077869956703477,0.27721501883315514
1642,2I78,2G5T,0.5042234211408332,0.24300251484752577
1643,2I78,2IIT,0.7688983894724536,0.28206873139497246
1644,2I78,2RIP,0.5988953088053791,0.39039375726859027
1645,3HAB,3C45,0.24063980195660567,0.1647797427973592
1646,3HAB,3G0D,1.1541718080511238,0.36708082670350983
1647,3HAB,3WQH,0.6242464556268119,0.2784269303705298
1648,5T4F,2ONC,0.7461735370330561,0.23731203087917796
1649,3OPM,3CCC,0.688218715235208,0.28170019524310025
1650,2P8S,3G0B,1.1358042508708521,0.3778992921401154
1651,2P8S,2ONC,1.1549036676197209,0.39115901497984146
1652,2P8S,3CCC,1.311531632185142,0.39894360503710347
1653,2IIV,1X70,0.24019578654301135,0.16701496938897342
1654,3EIO,4DSZ,0.26078357707891436,0.24154985682739058
1655,3EIO,3VJM,0.8538466306237035,0.21515366601571104
1656,3EIO,3OPM,0.9658232449783658,0.3629759929094094
1657,3WQH,3VJM,0.9620324415551956,0.29886340246563103
1658,3WQH,5T4E,0.6859205037757654,0.27805624022357966
1659,5T4E,2RGU,0.5615075786394742,0.1817981175797914
1660,5T4E,3G0B,0.859240458024343,0.18013636809681435
1661,3G0C,3KWF,1.00516175278098,0.24958765995136903
1662,3G0C,4DSZ,0.5486525566394246,0.1687447776969713
1663,3G0C,2I78,0.8268292463163734,0.26109074093119516
1664,3G0C,2IIV,0.7477481932208973,0.17875899355774608
1665,3G0C,3H0C,0.8890370246333007,0.1957539910193409
1666,3QBJ,5T4H,0.7778173036740291,0.26032565076158876
1667,2RIP,5T4B,0.7223460548218329,0.3398599384713904
1668,3G0B,2QOE,0.7017011991700364,0.1595412172449493
1669,3C43,3VJM,0.9002042546000325,0.21134227110437673
1670,3C43,4J3J,0.5252756531679569,0.2257948353977749
1671,3SX4,4DSZ,0.28575943928916425,0.2187678564140556
1672,4DSZ,3VJM,0.8904124553595039,0.2148720549536407
1673,4DSZ,5ISM,0.22217886025890513,0.18362563818813546
1674,1X70,3WQH,0.6789444411856301,0.2872666444263953
1675,3SWW,5KBY,0.898898506647177,0.2993674999060503
1676,2QTB,4DTC,0.3993923610492766,0.23245744027340007
1677,2QTB,3SX4,0.5864833579622416,0.23932425702381416
1678,2QTB,3HAC,0.2414109964992671,0.16079772725666489
1679,4J3J,2OLE,0.2422710530746392,0.19207311975738126
1680,4J3J,3O95,0.7258814793600413,0.2709245743744945
1681,4J3J,2G5P,0.30358270955122185,0.2961397474166544
1682,4J3J,1RWQ,0.2694492977363882,0.22132752878935097
1683,3KWF,2G5P,0.3838404912555123,0.2309627194544141
1684,4N8E,4G1F,0.705272936998613,0.2704362216863711
1685,4N8E,3KWF,0.7526628845117308,0.2967027131658886
1686,3H0C,2IIV,0.5945795964811812,0.20243126405441053
1687,3VJK,2HHA,0.8449566015699181,0.16666066655866338
1688,3VJK,3BJM,1.0534996275967705,0.34716566650520053
1689,4PNZ,3G0C,1.164801343075792,0.21620765481360757
1690,2QT9,5T4F,0.7242391558309381,0.27676142955420735
1691,3O9V,5KBY,0.668673753701227,0.2718210195453377
1692,3O9V,2QJR,0.8740800018442592,0.17213698863737203
1693,2OLE,3O95,0.5055461043627602,0.21409243664494934
1694,2OLE,5T4H,0.7401885037290377,0.22965408770583653
1695,2QOE,6B1O,0.40217391971897887,0.3441659806288552
1696,2QOE,3Q0T,0.27291722912540434,0.2015217109891637
1697,3O95,1TKR,0.9735308997142378,0.30636742646698184
1698,3O95,2ONC,0.6275061843230205,0.2994995826374387
1699,3O95,5I7U,0.7797457039521656,0.21713611148100517
1700,2G5P,2IIT,0.5755155715329717,0.19890130032940292
1701,2G5P,3WQH,0.4114441992712065,0.3237593627989796
1702,2IIT,3NOX,0.6031549031627794,0.1941560082911543
1703,2IIT,2RIP,0.39551460150037404,0.28358168387357285
1704,3KWJ,1N1M,0.416517740521354,0.21385308708817538
1705,3OC0,4G1F,1.2200184809051047,0.3175788615971358
1706,3OC0,5T4E,0.6769293062900184,0.2707512183208446
1707,3Q0T,5T4H,0.6575049409460139,0.22228560207284787
1708,3Q0T,3KWJ,1.0181268339455545,0.2499866663110928
1709,3Q0T,5T4E,0.6101929186406408,0.24532382227940622
1710,3W2T,2QJR,0.9159085678096672,0.2975649788981648
1711,4JH0,3H0C,1.0498600262731956,0.31186615718926586
1712,2FJP,1TKR,0.4428567793137273,0.34926661258509645
1713,4G1F,3G0C,0.27548716807735496,0.23200311300593496
1714,3NOX,2P8S,0.5113821846121926,0.1844340442181602
1715,4A5S,2JID,0.3573788919533343,0.19811907194075581
1716,4A5S,3D4L,0.8502460342049938,0.20517845890833372
1717,3VJL,2ONC,1.0334110704246353,0.3941109544841967
1718,2OQV,2BUB,0.5836537786507798,0.3883070091220777
1719,3HAC,5T4F,0.6502077666292108,0.18932775813387778
1720,1RWQ,5T4F,0.707966130310389,0.2853434021365439
1721,5T4H,3G0C,0.8687390198074921,0.15417133326270568
1722,5T4H,2QOE,0.25206480648171947,0.14968995735630816
1723,5J3J,4LKO,0.3491710519636642,0.2526994261964197
1724,3CCB,2P8S,1.0414682440901768,0.21263936606376474
1725,3CCB,2AJL,1.3232503542414042,0.2917128725305068
1726,5ISM,3Q8W,0.7337896576555458,0.39333862348779536
1727,2OGZ,1X70,0.7468073109335942,0.29670511130906296
1728,1MVT,2DHF,1.055455922481406,0.4967327798177355
1729,1MVT,1DRF,0.8875700308330761,0.386359537617091
1730,1MVT,1S3V,0.32522146300636434,0.1849498703580367
1731,1MVT,4G95,1.433901040528896,0.2933981935868045
1732,1MVT,1U71,0.5350937258598214,0.4834587193683999
1733,1MVT,3EIG,1.0491338704134856,0.6609699690606222
1734,1MVT,3NXO,0.5403196290967982,0.5163193052753307
1735,1MVT,1PD9,0.719275329759057,0.29096735212047403
1736,1DHF,2DHF,0.4609358642671906,0.22664194543060956
1737,1DHF,1S3V,0.8248587667441177,0.47619350058563387
1738,1DHF,4G95,0.3196205786330317,0.15685582552140034
1739,1DHF,1MVT,0.7948622056217832,0.4088736561172248
1740,1DHF,3EIG,0.7033659386678892,0.5604775642253667
1741,1DHF,1PD9,0.8729737968576147,0.418631102523451
1742,1DHF,3S7A,0.7053330921155857,0.46927124352553284
1743,1MVS,2DHF,1.2351403254405597,0.3505826895644196
1744,1MVS,3NXO,1.348377964494798,0.3758423132703983
1745,1MVS,1PD9,0.2195727344509918,0.14419474678364674
1746,4G95,2DHF,1.2084488558705753,0.4145352819724758
1747,4G95,1MVT,1.4027502623444639,0.3136941185294996
1748,4G95,1U71,0.6613862360578372,0.2901378982484018
1749,4G95,3EIG,1.2243975765787496,0.6220478642793862
1750,4G95,3NXO,0.6705884712155977,0.36401723235932854
1751,4G95,1PD9,1.17383815962849,0.3732918131673634
1752,1S3U,2DHF,1.0793951641797113,0.39567739384503586
1753,1S3U,4G95,1.2527923996457553,0.32613603647207434
1754,1S3U,1MVT,0.6138968568718959,0.34659053651246685
1755,1S3U,3EIG,1.0678703683479123,0.5364263907818787
1756,1S3U,3NXO,1.12729819312204,0.42709431693193406
1757,1S3V,2DHF,1.0666192826485217,0.4758443022670334
1758,1S3V,1DRF,1.3560413730255956,0.32619944347450514
1759,1S3V,4G95,1.359970807412764,0.2890884380254591
1760,1S3V,1MVT,0.6187092257762171,0.1599749980465699
1761,1S3V,3EIG,1.1494559044559558,0.6461184102004831
1762,1S3V,3NXO,0.6601720172104331,0.3648581916306661
1763,3OAF,1MVT,1.301298875415596,0.3234553034552586
1764,3OAF,1U71,0.2863328747306448,0.26631677566386963
1765,3OAF,3EIG,0.9464259778656476,0.5678131539316239
1766,3OAF,1PD9,1.2013612631575001,0.354684679993684
1767,3OAF,3S7A,1.7487004735385208,0.3347563790778799
1768,3S7A,1DRF,1.144661336475221,0.4681788777149835
1769,3S7A,1S3V,0.6415836827345436,0.5083958103682604
1770,3S7A,4G95,0.295092138781043,0.28845549297694334
1771,3S7A,3EIG,0.9071218610016356,0.681554167570952
1772,3S7A,3NXO,0.7781562744719082,0.6836275484501775
1773,3S7A,1PD9,0.53586080884089,0.4913231406838358
1774,3EIG,2DHF,1.007710051590696,0.7105583936378705
1775,3EIG,1DRF,1.0208984727516575,0.8497832664862262
1776,3EIG,1S3V,1.1851563556348115,0.8682184344967574
1777,3EIG,1MVT,1.0840867051924397,0.7540650668211598
1778,3EIG,3NXO,1.0932029745613316,1.1127166305937917
1779,3EIG,3S7A,1.402513753274812,1.0320182290056703
1780,1PD9,1DRF,0.8200722889720058,0.3002193137751739
1781,1PD9,4G95,1.292519393793893,0.2702374617152214
1782,1PD9,1MVT,0.5021348896147539,0.3246555439573181
1783,1PD9,3EIG,1.0643581759598943,0.5085376911629397
1784,1PD9,3NXO,1.1111665097300578,0.3814531426007655
1785,1PD9,3S7A,1.1775349001946698,0.45913328674797693
1786,2DHF,1DRF,0.8076088028833168,0.39351134903352186
1787,2DHF,1S3V,0.9177886390207132,0.5215346345162516
1788,2DHF,4G95,1.113514761913824,0.2964175686426165
1789,2DHF,1MVT,1.1067820936118031,0.4618277546878275
1790,2DHF,1U71,1.326133810976624,0.4392076198488969
1791,2DHF,1PD9,1.014238727800165,0.439532056363843
1792,2DHF,3S7A,1.099052415720015,0.5081975775008946
1793,1U71,2DHF,1.2673235501517481,0.40300516952846444
1794,1U71,1DRF,1.362223855808337,0.34850292066822863
1795,1U71,4G95,0.3324816097671168,0.2511792188856395
1796,1U71,1MVT,1.272740654388526,0.2852577781586332
1797,1U71,3EIG,1.0019007497549597,0.5124690678026778
1798,1U71,3NXO,0.32447570245163415,0.2801546001764025
1799,1U71,1PD9,1.1591312392174276,0.2519530379521811
1800,1U71,3S7A,1.4800560699841847,0.43919550579177397
1801,1DRF,2DHF,0.8519467528331343,0.3094057206969517
1802,1DRF,1S3V,0.904147149875202,0.433417620007924
1803,1DRF,4G95,1.221381206195452,0.21535153984656305
1804,1DRF,1U71,1.1582020599898386,0.35667576312387694
1805,1DRF,3EIG,1.0323600636264818,0.5503349737508361
1806,1DRF,3NXO,1.0348452307883498,0.29036387829442856
1807,1DRF,1PD9,0.570150028321073,0.3225339129456003
1808,3NXO,2DHF,1.3610423749959637,0.34484766070093775
1809,3NXO,1S3V,1.3434477726388248,0.29697916593592855
1810,3NXO,4G95,0.14618408680168493,0.10070915218257688
1811,3NXO,1MVT,1.3970890901892854,0.2222787289268434
1812,3NXO,1U71,0.3987030069102793,0.23697860060110332
1813,3NXO,3EIG,1.1800996081290693,0.5874515067027003
1814,5JEB,5UWD,1.0262097877975194,0.838202839412991
1815,5JEB,4JQ8,2.349768181175147,1.8288616467838488
1816,5EDR,3W33,1.6962451745864133,1.2948359291174043
1817,2ITX,5FED,0.5537723580690929,0.3026986950748226
1818,2ITX,3W2P,1.423728853068176,0.9639159242853644
1819,2ITX,5CAO,0.551958683290427,0.2949996233519248
1820,2ITX,5C8N,0.5574758180147665,0.2843501362756838
1821,2ITX,5UGC,1.1077888507883786,0.6865690970324864
1822,5HCX,5GMP,0.9048844321881327,0.6929170224492976
1823,5HCX,2RGP,2.898534999692853,2.110013700946467
1824,5UGA,5HG7,0.47689758266091603,0.4372083154642782
1825,4ZSE,5UGA,1.6345746825572525,1.5474245942856124
1826,2GS6,5C8N,0.6678832233257546,0.3570130249724801
1827,5UG9,5EM8,3.5217249983900945,1.9050149605711764
1828,4RJ6,5CAO,0.6019430902261179,0.45232690059292463
1829,5HIC,5CAU,1.6453077987684168,1.4880810629801047
1830,4I24,4G5J,1.2701149001760124,0.937470999551453
1831,4JRV,5CAP,0.9317931057331836,0.49021097498934196
1832,5EM7,5C8N,0.5363918562061276,0.39226447285812927
1833,2JIU,5CAO,1.6920588502702196,1.195396377776008
1834,2GS7,5HCX,1.3785002943555942,1.0968139718698389
1835,2ITP,5JEB,1.2291553711677736,0.7168638488428445
1836,4G5J,5HCZ,0.4710465741304154,0.35958953872942023
1837,5UGB,4RJ4,0.8614384003787269,0.5321497567756315
1838,4RJ5,5UGA,1.12504459170885,0.45499999999999874
1839,4RJ5,5U8L,3.5706242119772127,1.7332022386322963
1840,4RJ5,4RJ8,0.48310137141694737,0.1906832451999915
1841,5XGM,5HCZ,0.8654572697217848,0.8221970566719411
1842,4RJ7,5EM6,0.5758528809865766,0.4058862730700162
1843,5CAV,2GS6,0.8983455314507621,1.0104935851920518
1844,5CNO,4JQ8,1.2866055778844878,1.1004345101418398
1845,3W2R,3W2O,5.00683106873771,4.776989986731533
1846,4I22,2ITQ,2.272997011290014,1.8061904046300825
1847,2ITN,3W2Q,1.3608381205992837,0.8400289280733139
1848,2ITN,5HCZ,0.7478602403727819,0.5553904032300178
1849,2ITN,4ZAU,0.6792331390199224,0.38240280999348153
1850,4HJO,4ZAU,2.299716232494784,2.214698592843473
1851,5CAS,5CAO,0.45438187212331216,0.3199274223250575
1852,3W2O,5CAU,1.048720534746984,0.478525115029803
1853,4I23,5UGC,0.592336012090698,0.3380823371113388
1854,5HIB,5UG9,1.4279376506227204,0.7426068946623112
1855,5HIB,5EM6,0.8740837877944575,0.6088270142933324
1856,5HG7,5CAQ,2.9629676536931155,1.8814426134464761
1857,5CAQ,4RIW,1.7474627078293365,1.4867090754414591
1858,5CAQ,5UGC,1.1050535190659325,0.4771212783828807
1859,5FED,5CAN,0.611757244277439,0.3021804096893107
1860,5UWD,5FED,1.9471825320669898,0.8381487039899286
1861,5UWD,5C8K,1.9827388670456878,0.8216861221496521
1862,5UWD,4RJ5,2.282981247582116,1.0395555674314765
1863,5UWD,5HG9,0.7841117645203768,0.2385327171330128
1864,5FEQ,3IKA,1.1292431556036162,0.9075296138418842
1865,5HCY,4R5S,1.4676793441153475,1.2320393952421196
1866,5HCY,5CAU,1.7392182151760032,1.577530348361008
1867,5HCY,5GTY,3.1315648527666378,2.2101740881659073
1868,2J6M,5UGC,1.1966322406229266,0.6952607424556637
1869,2ITV,5JEB,1.5507931528689025,0.8485958336504419
1870,4RIY,3W2P,4.157185764938888,4.222013710213502
1871,4RIW,5HIC,1.5764145575142532,1.2954711498138411
1872,4RIW,4HJO,1.1921513025874153,1.0296875552994023
1873,5HG8,5HIB,3.0306479993424458,1.485751117992306
1874,2ITO,5UGA,0.8393864730639821,0.7447181633726563
1875,2ITO,4JQ7,0.7864584422306956,0.3371485206848761
1876,2ITO,5J9Y,0.8140175176169998,0.4543590890674264
1877,5J9Z,3W2Q,1.1786438397458638,0.7565908499880996
1878,3BEL,5CAL,1.3235183237963342,1.1315003314184235
1879,4JQ8,4RJ5,1.1545618997385407,0.7769413587909951
1880,4JQ8,5UGC,1.44694680247075,0.8925684847674156
1881,4LI5,5HG5,1.3003267271044703,0.8663259201940134
1882,5C8M,3IKA,0.9019158915122398,0.6555048097119923
1883,5EDQ,3BEL,2.996690688927768,2.0806737090022853
1884,5HG5,4I23,3.248237813321539,1.6803001517586098
1885,5HG5,5HCZ,3.038552088181572,1.8325186621311187
1886,4RIX,5HCY,1.6914743273251291,1.479834478356728
1887,5J9Y,5GTY,2.9602793244171117,2.1460707284310505
1888,5C8N,5EM5,0.8146365797966955,0.5264977577244645
1889,4JR3,5HIB,1.0494695993691294,0.4612574428358079
1890,4JR3,5HG7,1.6660544254269871,1.152133045943721
1891,2EB3,4LQM,0.8322573311819625,0.6484753547470307
1892,2EB3,5FEQ,0.5531135932688902,0.28835122432795096
1893,3W2P,5HCX,1.023300262223492,0.6016087599096269
1894,3W2P,5J9Z,0.9902266873336089,0.43992115770897006
1895,2JIV,4ZAU,3.0463980668681794,3.015154689232378
1896,4LL0,2JIU,1.9982832995251925,1.274017072099114
1897,4LL0,5EM5,3.4613926074822157,3.1042913845191786
1898,1M17,4JRV,0.5797669031359332,0.16342412442612264
1899,5XGN,5JEB,1.7405658789449387,0.6487133419315505
1900,5CNN,5HCY,1.413163570361105,1.1488967283040257
1901,5U8L,4HJO,4.0832896329051245,2.41822019450068
1902,3W2S,4JRV,2.2425887504840176,0.8051730869819239
1903,5CAU,4ZAU,0.6059922023390857,0.5038940184385824
1904,2ITZ,4RJ7,0.724696463552648,0.4259134301709705
1905,5UGC,2ITQ,3.035179269213218,1.7357205110004594
1906,5UGC,5HCY,3.049957085308287,1.7272342246107417
1907,5UGC,5EM8,3.5618588596004592,1.8968265226801468
1908,4LRM,5CAQ,2.0778991102382154,2.3701646663163594
1909,4LRM,5HG7,1.245041900232009,1.1921544363042902
1910,4G5P,5HG5,1.4614927220975782,1.0778129862519443
1911,3W33,5HG8,10.072698623965216,7.713697492123994
1912,3UG2,5J9Y,0.7410846228210504,0.4542013595312112
1913,3UG2,5UGC,1.0978992212402736,0.5627486117264077
1914,5KRJ,2QE4,0.7117953674766997,0.33175744151412684
1915,4MGC,5DZI,0.9915716933620703,0.4709589154055799
1916,5ACC,1X7E,1.0585703116237308,0.8100080246516076
1917,5DI7,5DMF,1.1702104201170092,0.45018270365115826
1918,3ERD,4ZNV,1.4333506688874151,0.6862275497238507
1919,5TN4,4PPP,0.8708125849685078,0.447791692642907
1920,5TN4,5T92,1.1031734547354173,0.49817031893386277
1921,4MG9,5W9D,4.45977709707061,5.02878615391609
1922,5TLO,3UU7,0.9380342124216311,0.34347076537409515
1923,5KRC,1ZKY,1.1558290552145025,0.40882294456157897
1924,4ZNW,4MG5,1.2102440431862478,0.6374014209496022
1925,2QA8,5KRJ,2.5487580557725895,1.7311671853201847
1926,3L03,5DZ0,0.8997618137199263,0.34768355891939556
1927,2JF9,2AYR,1.1608636976795184,0.611058207811116
1928,5KRH,5TLT,1.6099927743109077,0.47775284172653365
1929,5DVV,5TMT,1.3699044120080843,0.2251710460960749
1930,5DVV,5TMO,1.341996596743688,0.3990651575870786
1931,5DVV,5E19,1.3697509262636034,0.3349890545475574
1932,1PCG,5DVS,0.8792794493220006,0.5423159826153023
1933,2QA6,5DKE,1.4481251148690872,0.6339483058936707
1934,4IU7,5DYD,0.8441070661535982,0.2846559326625753
1935,5KRI,5TM5,0.851820599265675,0.35005885219488453
1936,5TNB,3OSA,0.5934896496870978,0.5080329010717995
1937,5TMU,5DMF,1.1614528964384052,0.43743959583009845
1938,5E15,5TN8,1.1531804368788092,0.7215802103716563
1939,5TN1,5TM5,1.0258483606139648,0.3910047314291736
1940,4PPS,5TMR,0.9902436305077625,0.5081037049658268
1941,5TML,5DYB,0.8843929373570657,0.37804497086986943
1942,5KCT,5E0X,0.8021003294236566,0.5407242497666579
1943,2JFA,4MG8,1.2995142263514454,0.562730249172135
1944,2QXS,5TMM,1.2218343833245047,0.4187415670792656
1945,5DZ0,5DLR,0.4912605542921084,0.22550704772008506
1946,5TMT,5TNB,6.13274010811194,5.942253035916356
1947,5KRL,5KCF,1.5870404810124075,0.6237181035750632
1948,5TM6,4MGA,0.27391366700056585,0.18634376834227723
1949,5TM6,5DWE,0.2943990411916205,0.21417360559446527
1950,5JMM,5KCC,1.0680029450791204,0.6074279605621777
1951,4PPP,4MGC,0.602820024669766,0.28867975336001767
1952,4PPP,5TN9,6.859114596511486,6.564275854959174
1953,5TM5,2BJ4,0.6470840201756389,0.2863113107557352
1954,5DUH,5KCU,0.8210551138626442,0.6418659097925714
1955,1XPC,5ACC,0.9718640048050019,0.7681907315244043
1956,5TLT,5DU5,0.7999179868675823,0.5197438929758718
1957,2B1Z,4IUI,1.355998491166557,0.6756842323291122
1958,4MG7,5T97,1.8507319841600463,0.8200229090876495
1959,5DXK,5TLL,0.9352238888213998,0.35021207860380765
1960,5TN3,5KRH,0.9977638812423829,0.5353058705076936
1961,2FAI,5TN1,1.021967383693498,0.3930260805595487
1962,2FAI,5KRL,0.6415535831090027,0.2871236667361301
1963,2QR9,5DYB,0.6317926664130674,0.31171372193800706
1964,3HLV,5DZ3,1.119785785920328,0.5172760384939553
1965,3HLV,2P15,1.415637174277153,0.46855522620071105
1966,5HYR,5DWG,0.9772240708329819,0.5290915394738965
1967,5HYR,5TLG,0.9520881223305576,0.40979397262526973
1968,5HYR,4IV4,0.7866846792809583,0.3910121481488787
1969,5TLG,5TLM,1.4044879614871264,1.1351377415572486
1970,3UUA,3OSA,1.3837632998926765,0.6887420900937206
1971,5DRM,5EIT,1.0672728239310476,0.446190062001128
1972,5DRM,5DYD,0.8805439978461367,0.4505870773620944
1973,5FQT,4IU7,0.6807601959900741,0.4041064216267797
1974,5FQT,3OS8,1.1786565667426543,0.6192500302785618
1975,4MG6,5DUE,1.6016356663399787,0.6586683535740885
1976,4IW6,5DWI,0.7644368232342146,0.33641585129122514
1977,5U2D,2QGT,1.1583162040528607,0.6493755975294002
1978,5KCF,5W9D,3.847837817882567,3.603725549113492
1979,4DMA,4MG7,1.1520344173249768,0.41997129531539285
1980,4DMA,3OS8,1.268850052353367,0.8547610102334946
1981,5FQP,5DXP,0.648432946197435,0.5402090644679458
1982,2POG,5DIG,0.34678688391740387,0.29355472232617924
1983,4IW8,5TMS,1.0552170613251228,0.8564963514224679
1984,4IW8,5KRI,1.505764263220988,1.3079235929518216
1985,4IW8,5ACC,4.281791247912219,4.403010984232577
1986,1QKU,5TLU,0.8663338988187084,0.5406900683386004
1987,5DIE,5DRM,1.428877447026403,0.47071131583715425
